التحويلات بين المخازن تفصيلية 

"التحديد";"م";"العملية";"المدخل";"كود التحويل";"التاريخ";"الوقت";"كود الصنف";"من مخزن";"الى المخزن";"الصنف";"الوحدة";"الكمية";"السعر";"الاجمالى"
"colchkbox";"moslsl";"title";"fuser";"idno_s";"fshortdate";"ftime";"fcodeunit";"fstorfrom";"fstorto";"fname";"funit";"fquntity";"fpr_s";"gtot"
"True";"";" ";"ابراهيم الضويني ";"334";"10/05/2026 12:00:00 ص";"10/05/2026 02:08:01 م";;"المخزن ";"محل 1";"علبه ماجيك مفرد ابو العز";"قطعه";"5.0000";"3.3800";"16.9000000000000"
"True";"";" ";"ابراهيم الضويني ";"334";"10/05/2026 12:00:00 ص";"10/05/2026 02:08:01 م";;"المخزن ";"محل 1";"خرطوم  سوسته 11مم وسط ابو العز";"لفه";"2.0000";"26.1000";"52.2000000000000"
"True";"";" ";"ابراهيم الضويني ";"334";"10/05/2026 12:00:00 ص";"10/05/2026 02:08:01 م";;"المخزن ";"محل 1";"اسبراي امير رش DZ";"ك";"15.0000";"82.0000";"1230.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"334";"10/05/2026 12:00:00 ص";"10/05/2026 02:08:01 م";;"المخزن ";"محل 1";"عود دكت 2.5*2.5 سم";"ك";"3.0000";"29.0000";"87.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"334";"10/05/2026 12:00:00 ص";"10/05/2026 02:08:01 م";;"المخزن ";"محل 1";"سلك 3 ملي شعر السمكه";"لفه";"1.0000";"2063.5600";"2063.5600000000000"
"True";"";" ";"ابراهيم الضويني ";"336";"10/05/2026 12:00:00 ص";"10/05/2026 03:17:32 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 مم اسود الشرق";"لفه";"2.0000";"204.0000";"408.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"بكره ليد 60 ورم هوم لايت";"ك";"200.0000";"40.0000";"8000.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"محول لاب 12 فولت 2 امبير استيراد";"ك";"150.0000";"55.5000";"8325.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"وصله جاهزه بالكمثرى بيضاء R.S";"ك";"78.0000";"26.5000";"2067.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"وصله جاهزه بالكمثرى اسود";"ك";"100.0000";"17.0000";"1700.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"وصله 3 م بدون كمثرى مستورده";"ك";"100.0000";"19.5000";"1950.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"سينسور تاتش 220 فولت (1حركه) (S)";"ك";"50.0000";"88.0000";"4400.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لمبه ليد 9 وات ابيض جرين لايت ضمان عام";"ك";"50.0000";"20.0000";"1000.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"فيشه دكر كاوتش بونو";"ك";"100.0000";"8.8910";"889.1000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"دايره ريموت 1 خط بلاستيك KR";"ك";"25.0000";"90.0000";"2250.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"دايره ريموت 2 خط بلاستيك KR";"ك";"25.0000";"100.0000";"2500.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لمبه ليد 40 وات ابيض ترند ضمان 2عام";"ك";"20.0000";"83.7500";"1675.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لمبه ليد 50 وات ابيض جرين لايت ضمان عام";"ك";"20.0000";"78.0000";"1560.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"مسطره ليد 12 فولت بالمحول(120/متر) ورم R.S";"ك";"50.0000";"45.0000";"2250.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"مسطره ليد 12 فولت بالمحول(120/متر) ابيض افرست";"ك";"20.0000";"38.0000";"760.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"محول علبه 12 فولت 1.5 امبير هوم لايت";"ك";"100.0000";"25.0000";"2500.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"سلك سماعه ربع ملي (R.S)";"لفه";"30.0000";"115.0000";"3450.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"بكرة ليد 120 ورم هوم لايت";"ك";"50.0000";"70.0000";"3500.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"اب داون 4 وات اسود بلاستيك تريند";"ك";"50.0000";"31.5000";"1575.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"اب داون 2248/2 اسود لايت داي";"ك";"50.0000";"35.0000";"1750.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لمبه ليد 120 سم 24 وات ترند";"ك";"30.0000";"53.3037";"1599.1110000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"كشاف 40 وات (داخل/خارج) ابيض انرجي";"ك";"12.0000";"255.0000";"3060.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"فيشه دكر جلد فورلايت 16 A";"ك";"16.0000";"15.0000";"240.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لمبه 100 وات ايفر برايت";"قطعه";"50.0000";"14.5000";"725.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"بريزة خارج 16 A الوسام";"ك";"25.0000";"13.0000";"325.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"اب داون 2235/15 اسود*دهبي (فرعوني ) بلاستيك(RS)";"ك";"25.0000";"91.8000";"2295.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"شريط لحام 10 يارده (ص) انرجي";"ك";"50.0000";"8.5000";"425.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"وصله جاهزه 3 م اسود";"ك";"100.0000";"13.0000";"1300.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لقمه مفتاح مفرد الوسام";"ك";"24.0000";"9.7000";"232.8000000000000"
"True";"";" ";"ابراهيم الضويني ";"337";"10/05/2026 12:00:00 ص";"10/05/2026 03:28:43 م";;"المخزن ";"محل 2";"لقمه بريزه الوسام";"ك";"24.0000";"9.7000";"232.8000000000000"
"True";"";" ";"ابراهيم الضويني ";"338";"10/05/2026 12:00:00 ص";"10/05/2026 05:41:46 م";;"المخزن ";"محل 1";"اب داون 1500 لايت داي";"ك";"5.0000";"165.0000";"825.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"اب داون BD8055/2 (ميني) اسود جرين لايت";"ك";"10.0000";"75.0000";"750.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"لمبه 100 وات السويدي";"قطعه";"30.0000";"15.3000";"459.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"محول لاب 12 فولت 2 امبير استيراد";"ك";"10.0000";"55.5000";"555.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 مم ابيض الشرق";"لفه";"1.0000";"268.0000";"268.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"مسطره ليد 12 فولت بالمحول(120/متر) ورم R.S";"ك";"18.0000";"45.0000";"810.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"339";"10/05/2026 12:00:00 ص";"10/05/2026 09:01:45 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 مم السمكه";"متر ";"73.0000";"8.3600";"610.2800000000000"
"True";"";" ";"ابراهيم الضويني ";"340";"10/05/2026 12:00:00 ص";"10/05/2026 11:15:34 م";;"المخزن ";"محل 1";"لمبه ليد 40 وات ابيض المصري ضمان 3 عام";"ك";"12.0000";"140.0000";"1680.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"340";"10/05/2026 12:00:00 ص";"10/05/2026 11:15:34 م";;"المخزن ";"محل 1";"لمبه ليد 40 وات ابيض جرين لايت ضمان عام";"ك";"10.0000";"71.7000";"717.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"341";"10/05/2026 12:00:00 ص";"10/05/2026 11:31:44 م";;"المخزن ";"محل 1";"ليد بيت نور سنجل واير ليس ورم جرين لايت";"لفه ";"1.0000";"1300.0000";"1300.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";"OR-1114";"المخزن ";"محل 1";"لقمه بريزه (امريكي ) سانشي اورجينال";"ك";"120.0000";"13.1500";"1578.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"سلك 6 ملي شعر السمكه";"لفه";"1.0000";"4263.0000";"4263.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"خرطوم  سوسته 13مم كبير ابو العز";"لفه";"1.0000";"41.4000";"41.4000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"ابليك s043 اسود(سوسته) هوم لايت";"ك";"2.0000";"280.0000";"560.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"اب داون 2235/15 اسود* دهبي  (فرعوني) هوم لايت";"ك";"6.0000";"210.0000";"1260.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"بروفايل 1.7 سم داخل وسط جديد";"ك";"50.0000";"81.0000";"4050.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"ابليك s043 اسود(سوسته) هوم لايت";"ك";"5.0000";"285.8000";"1429.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"اب داون (فرعوني ) ابيض * دهبي بلاستيك (H)";"ك";"8.0000";"93.0000";"744.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"سلك ترمو 1 مم السمكه";"لفه";"2.0000";"1626.5750";"3253.1500000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"محول لاب 12 فولت 2 امبير استيراد";"ك";"150.0000";"55.5000";"8325.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"سلك ترمو 0.5 مم اسود الشرق";"لفه";"1.0000";"204.0000";"204.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"مفتاح كمثرى ابيض على كارت R.S";"ك";"100.0000";"7.8150";"781.5000000000000"
"True";"";" ";"ابراهيم الضويني ";"342";"11/05/2026 12:00:00 ص";"11/05/2026 06:35:16 م";;"المخزن ";"محل 1";"ابليك مسطره اسود";"ك";"6.0000";"135.0000";"810.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"343";"11/05/2026 12:00:00 ص";"11/05/2026 08:22:37 م";;"المخزن ";"محل 1";"ابليك 32 اسودR.S";"ك";"2.0000";"297.0000";"594.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"ابليك 31 اسود هوم لايت";"ك";"2.0000";"378.0000";"756.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"اب داون 107/2 اسود (بلاستيك ) لايت داي";"ك";"6.0000";"105.0000";"630.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"ابليك 31 دهبي هوم لايت";"ك";"2.0000";"505.0000";"1010.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"مسطره ليد 12 فولت بالمحول(120/متر) ابيض افرست";"ك";"20.0000";"38.0000";"760.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"اب داون (فرعوني ) ابيض * دهبي بلاستيك (H)";"ك";"8.0000";"93.0000";"744.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"مشترك ثلاثي الوسام";"ك";"96.0000";"9.4502";"907.2192000000000"
"True";"";" ";"ابراهيم الضويني ";"344";"12/05/2026 12:00:00 ص";"12/05/2026 11:49:39 م";;"المخزن ";"محل 1";"شريط لحام 10 يارده (ص) انرجي";"ك";"50.0000";"8.5000";"425.0000000000000"
